/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_33_625.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_33_625.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_33_625.jpg,-0.01493566,0.4,0,12.8908
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_33_707.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_33_707.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_33_707.jpg,-0.01493566,0.4,0,13.12852
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_33_785.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_33_785.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_33_785.jpg,-0.01493566,0.4,0,13.47164
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_33_874.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_33_874.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_33_874.jpg,-0.01493566,0.4,0,13.98227
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_33_952.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_33_952.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_33_952.jpg,-0.01493566,0.4,0,14.14089
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_037.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_037.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_037.jpg,-0.01493566,0.4,0,14.41723
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_104.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_104.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_104.jpg,-0.01493566,0.4,0,14.65333
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_175.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_175.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_175.jpg,-0.01493566,0.4,0,14.88543
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_255.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_255.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_255.jpg,-0.01493566,0.4,0,15.1931
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_330.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_330.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_330.jpg,-0.01493566,0.4,0,15.38749
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_401.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_401.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_401.jpg,-0.01493566,0.4,0,15.61191
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_486.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_486.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_486.jpg,-0.01493566,0.4,0,15.88418
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_558.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_558.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_558.jpg,-0.01493566,0.4,0,16.10441
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_623.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_623.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_623.jpg,-0.01493566,0.4,0,16.41245
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_695.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_695.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_695.jpg,-0.01493566,0.4,0,16.67935
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_765.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_765.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_765.jpg,-0.01493566,0.4,0,16.73771
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_833.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_833.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_833.jpg,-0.01493566,0.4,0,16.97721
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_901.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_901.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_901.jpg,-0.01321232,0.4,0,17.35777
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_34_970.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_34_970.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_34_970.jpg,-0.005675551,0.4,0,17.6273
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_052.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_052.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_052.jpg,-0.00222886,0.4,0,17.89626
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_119.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_119.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_119.jpg,0.004090074,0.4,0,17.77991
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_199.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_199.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_199.jpg,0.004664522,0.4,0,18.01448
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_268.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_268.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_268.jpg,0.004664522,0.4,0,18.25454
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_346.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_346.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_346.jpg,0.004664522,0.4,0,18.76913
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_415.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_415.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_415.jpg,0.004664522,0.4,0,19.00405
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_486.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_486.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_486.jpg,-0.00234375,0.4,0,18.86597
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_565.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_565.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_565.jpg,-0.01456802,0.4,0,19.10893
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_639.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_639.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_639.jpg,-0.01870404,0.4,0,19.34913
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_718.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_718.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_718.jpg,-0.02109375,0.4,0,19.5866
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_796.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_796.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_796.jpg,-0.02169118,0.4,0,19.82182
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_868.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_868.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_868.jpg,-0.02169118,0.4,0,20.05519
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_35_938.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_35_938.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_35_938.jpg,-0.02169118,0.4,0,20.48217
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_011.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_011.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_011.jpg,-0.02169118,0.4,0,20.70327
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_081.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_081.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_081.jpg,-0.02169118,0.4,0,20.63148
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_157.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_157.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_157.jpg,-0.02169118,0.4,0,20.85928
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_237.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_237.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_237.jpg,-0.02169118,0.4,0,21.08566
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_312.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_312.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_312.jpg,-0.02169118,0.4,0,21.31082
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_379.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_379.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_379.jpg,-0.02169118,0.4,0,21.67316
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_452.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_452.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_452.jpg,-0.01939338,0.4,0,21.88248
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_522.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_522.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_522.jpg,-0.01881893,0.4,0,21.86933
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_594.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_594.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_594.jpg,-0.01709559,0.4,0,22.09167
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_668.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_668.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_668.jpg,-0.01709559,0.4,0,22.31392
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_739.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_739.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_739.jpg,-0.01709559,0.4,0,22.59151
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_808.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_808.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_808.jpg,-0.01709559,0.4,0,22.78635
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_874.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_874.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_874.jpg,-0.01709559,0.4,0,22.86567
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_36_942.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_36_942.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_36_942.jpg,-0.01709559,0.4,0,23.07647
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_025.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_025.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_025.jpg,-0.01709559,0.4,0,23.27176
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_097.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_097.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_097.jpg,-0.01709559,0.4,0,23.46744
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_163.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_163.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_163.jpg,-0.01709559,0.4,0,23.59637
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_242.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_242.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_242.jpg,-0.01709559,0.4,0,23.79797
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_309.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_309.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_309.jpg,-0.02355239,0.4,0,23.99696
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_380.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_380.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_380.jpg,-0.03170956,0.4,0,24.14888
/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/center_2019_11_26_20_07_37_466.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/left_2019_11_26_20_07_37_466.jpg,/Users/llkoening/Documents/Udacity/Self-Driving Car Engineer/Behavioral cloning/training data/IMG/right_2019_11_26_20_07_37_466.jpg,-0.04391085,0.4,0,24.34123
